,ict_fvg,ict_order_block,ict_liquidity_sweep,ict_mss
2023-11-08,0.003099216200116661,-0.0001666666666666483,0.0,0.0
2023-11-09,0.001516047894910999,0.0,0.0,0.0
2023-11-10,-0.006132424568359496,0.0,0.0,0.0
2023-11-13,-0.009141475119690545,0.0,0.0,0.0
2023-11-14,0.031806314944631264,0.0029095014730879942,0.0,0.0034220888481839573
2023-11-15,0.0004042482806361214,-0.004707745691552634,0.0,-0.0001666666666666483
2023-11-16,0.005291248694323736,-0.0001666666666666483,0.0,0.0
2023-11-17,-0.0051651674384471935,0.0,-4.112909295539424e-05,0.0
2023-11-20,0.004993960807397002,0.0,-0.006109772986873874,0.0029815533362451685
2023-11-21,-0.010060612995050122,0.0,-0.0016064807776561274,-0.003415048784738417
2023-11-22,-0.008180415350631076,-0.00011523201150376305,-0.002359701944011694,0.0023111584201997992
2023-11-24,-0.002523385957773905,-0.0001666666666666483,6.812091346564131e-07,0.0
2023-11-27,-0.0034984512847728855,0.0,0.0008160567339092761,0.0
2023-11-28,-0.0039044276811179834,0.0,-0.0001666666666666483,0.0
2023-11-29,-0.014440473095155504,-0.004770324303417395,0.0024509787877498024,-0.004770324303417395
