Datetime,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,VNQ,UUP
2026-04-02 13:30:00-04:00,653.510009765625,582.1799926757812,249.85000610351562,97.8499984741211,56.43000030517578,86.625,95.23500061035156,108.95999908447266,79.38500213623047,427.30999755859375,65.63999938964844,29.299999237060547,138.1199951171875,89.62000274658203,27.850000381469727
2026-04-02 14:30:00-04:00,654.3798828125,583.1290283203125,250.77000427246094,97.9800033569336,56.51499938964844,86.75499725341797,95.25499725341797,109.06999969482422,79.44499969482422,428.5400085449219,65.62000274658203,29.325000762939453,137.9250030517578,90.01000213623047,27.84000015258789
2026-04-02 15:30:00-04:00,655.8800048828125,584.9600219726562,251.27999877929688,98.05000305175781,56.61000061035156,86.76499938964844,95.26000213623047,109.11000061035156,79.5425033569336,429.239990234375,65.80000305175781,29.34000015258789,137.74000549316406,90.2249984741211,27.854999542236328
2026-04-06 09:30:00-04:00,658.3699951171875,588.52001953125,251.4600067138672,98.37999725341797,57.2599983215332,86.74500274658203,95.08999633789062,109.19999694824219,79.61000061035156,430.4895935058594,66.0,29.299999237060547,137.1298065185547,90.48999786376953,27.780000686645508
2026-04-06 10:30:00-04:00,656.9249877929688,586.5399780273438,251.89999389648438,98.25,57.0099983215332,86.63500213623047,95.02999877929688,109.07499694824219,79.6050033569336,428.7300109863281,65.5199966430664,29.454999923706055,138.7299041748047,90.36000061035156,27.83989906311035
2026-04-06 11:30:00-04:00,657.793212890625,587.2744750976562,252.17999267578125,98.50285339355469,57.025001525878906,86.78500366210938,95.10880279541016,109.12999725341797,79.62000274658203,428.6199951171875,65.81999969482422,29.420000076293945,138.05999755859375,90.44999694824219,27.834999084472656
2026-04-06 12:30:00-04:00,657.3900756835938,587.1500244140625,251.94000244140625,98.47000122070312,56.9900016784668,86.63990020751953,95.0250015258789,109.0199966430664,79.6050033569336,427.7699890136719,65.91999816894531,29.540000915527344,139.39999389648438,90.4000015258789,27.844999313354492
2026-04-06 13:30:00-04:00,658.239990234375,587.97998046875,252.7899932861328,98.69000244140625,57.125,86.80999755859375,95.13379669189453,109.06500244140625,79.625,428.0899963378906,66.11990356445312,29.5,139.07000732421875,90.5199966430664,27.825000762939453
2026-04-06 14:30:00-04:00,657.880126953125,587.85498046875,252.35000610351562,98.48500061035156,57.029998779296875,86.69499969482422,95.05500030517578,109.00499725341797,79.625,427.1199951171875,66.11000061035156,29.475000381469727,139.42999267578125,90.4000015258789,27.834999084472656
2026-04-06 15:30:00-04:00,658.8699951171875,588.530029296875,252.3699951171875,98.5,57.1150016784668,86.6500015258789,95.0199966430664,108.94499969482422,79.68499755859375,427.67999267578125,66.0999984741211,29.479999542236328,138.91000366210938,90.3499984741211,27.84000015258789
2026-04-07 09:30:00-04:00,654.4000244140625,582.3735961914062,251.3000030517578,97.5,56.77000045776367,86.17500305175781,94.91500091552734,108.55999755859375,79.4800033569336,426.6199951171875,64.12999725341797,29.559999465942383,142.7100067138672,90.19000244140625,27.809900283813477
2026-04-07 10:30:00-04:00,653.2550048828125,581.3900146484375,250.75999450683594,97.19499969482422,56.630001068115234,86.1500015258789,94.87989807128906,108.4749984741211,79.42500305175781,427.3699951171875,64.48670196533203,29.639999389648438,142.1699981689453,90.05999755859375,27.809999465942383
2026-04-07 11:30:00-04:00,655.9199829101562,584.4000244140625,251.4600067138672,97.4800033569336,56.77000045776367,86.22000122070312,94.97000122070312,108.63500213623047,79.45500183105469,428.30499267578125,64.86499786376953,29.510000228881836,141.06500244140625,90.43499755859375,27.79990005493164
2026-04-07 12:30:00-04:00,655.8200073242188,584.3200073242188,251.82000732421875,97.40499877929688,56.685001373291016,86.08499908447266,94.92009735107422,108.6449966430664,79.49500274658203,428.04998779296875,65.08499908447266,29.7549991607666,142.3300018310547,90.44999694824219,27.815000534057617
2026-04-07 13:30:00-04:00,656.1500244140625,584.469970703125,251.7100067138672,97.7699966430664,56.880001068115234,86.30999755859375,95.05999755859375,108.81500244140625,79.58000183105469,429.875,65.21499633789062,29.56999969482422,139.92999267578125,90.61000061035156,27.78499984741211
2026-04-07 14:30:00-04:00,656.6599731445312,585.0499877929688,252.02999877929688,97.93000030517578,56.970001220703125,86.51000213623047,95.19000244140625,108.9749984741211,79.61499786376953,430.54998779296875,65.3301010131836,29.469999313354492,139.47000122070312,90.55999755859375,27.774999618530273
2026-04-07 15:30:00-04:00,659.260009765625,588.719970703125,252.92999267578125,98.3499984741211,57.31999969482422,86.63999938964844,95.23999786376953,109.08999633789062,79.72000122070312,431.7950134277344,65.97000122070312,29.360000610351562,138.08990478515625,90.5,27.739999771118164
2026-04-08 09:30:00-04:00,674.1300048828125,605.1500244140625,260.6300048828125,102.16999816894531,60.3849983215332,87.20500183105469,95.56500244140625,109.7249984741211,80.25499725341797,437.95001220703125,68.69000244140625,28.250099182128906,121.27999877929688,91.95999908447266,27.475000381469727
2026-04-08 10:30:00-04:00,673.030029296875,604.1699829101562,259.69000244140625,101.8949966430664,60.22999954223633,87.06999969482422,95.53500366210938,109.61499786376953,80.16999816894531,436.3800048828125,68.12999725341797,28.399999618530273,123.26000213623047,91.79000091552734,27.510000228881836
2026-04-08 11:30:00-04:00,675.02001953125,606.2000122070312,260.3299865722656,102.0999984741211,60.369998931884766,86.9749984741211,95.52989959716797,109.61499786376953,80.1500015258789,436.2749938964844,68.19000244140625,28.309999465942383,122.31009674072266,91.9000015258789,27.530000686645508
2026-04-08 12:30:00-04:00,675.010009765625,605.89501953125,260.0799865722656,102.05999755859375,60.3400993347168,86.88189697265625,95.47989654541016,109.44999694824219,80.11000061035156,436.3900146484375,68.30999755859375,28.479999542236328,123.33000183105469,91.9800033569336,27.54010009765625
2026-04-08 13:30:00-04:00,674.8800048828125,605.239990234375,259.79998779296875,101.95999908447266,60.20000076293945,86.81500244140625,95.4104995727539,109.37999725341797,80.09500122070312,433.7699890136719,67.45010375976562,28.399999618530273,122.44000244140625,91.95999908447266,27.559999465942383
2026-04-08 14:30:00-04:00,673.5399780273438,602.9400024414062,259.1499938964844,101.68499755859375,60.095001220703125,86.79499816894531,95.40010070800781,109.37000274658203,80.06179809570312,432.3800048828125,67.01000213623047,28.625,125.08000183105469,91.98999786376953,27.5846004486084
2026-04-08 15:30:00-04:00,675.8800048828125,605.9199829101562,260.45001220703125,102.19000244140625,60.459999084472656,86.91000366210938,95.44999694824219,109.49500274658203,80.16999816894531,434.510009765625,67.4800033569336,28.559999465942383,124.4800033569336,92.11000061035156,27.530000686645508
2026-04-09 09:30:00-04:00,674.2949829101562,603.5349731445312,259.3900146484375,101.0,59.560001373291016,86.5,95.27999877929688,109.21499633789062,80.04499816894531,437.5899963378906,67.68000030517578,28.885000228881836,129.2899932861328,92.3499984741211,27.524999618530273
2026-04-09 10:30:00-04:00,675.9299926757812,605.3699951171875,260.2250061035156,101.3550033569336,59.849998474121094,86.625,95.36499786376953,109.36000061035156,80.1449966430664,438.8299865722656,68.16000366210938,28.920000076293945,128.75,92.87000274658203,27.514999389648438
2026-04-09 11:30:00-04:00,679.9000244140625,609.1900024414062,262.1099853515625,102.26000213623047,60.39500045776367,87.0,95.5999984741211,109.7300033569336,80.29499816894531,440.0849914550781,68.91999816894531,28.4950008392334,124.04000091552734,93.3550033569336,27.454999923706055
2026-04-09 12:30:00-04:00,680.2901000976562,609.3701171875,262.6400146484375,102.29000091552734,60.3849983215332,87.05000305175781,95.6050033569336,109.74500274658203,80.32499694824219,440.1199951171875,69.08999633789062,28.5,124.24500274658203,93.46499633789062,27.45009994506836
2026-04-09 13:30:00-04:00,678.8499755859375,607.9237060546875,261.70001220703125,101.90499877929688,60.185001373291016,86.73500061035156,95.47000122070312,109.5250015258789,80.23500061035156,439.1300048828125,68.86990356445312,28.649999618530273,125.47000122070312,93.05000305175781,27.4960994720459
2026-04-09 14:30:00-04:00,679.9199829101562,609.3800048828125,261.9700012207031,102.06500244140625,60.310001373291016,86.63999938964844,95.41999816894531,109.44000244140625,80.2249984741211,438.3699951171875,68.59500122070312,28.700000762939453,126.58000183105469,92.91000366210938,27.489999771118164
2026-04-09 15:30:00-04:00,679.8699951171875,610.0800170898438,261.94000244140625,101.94999694824219,60.29999923706055,86.71499633789062,95.44000244140625,109.51499938964844,80.25250244140625,437.8500061035156,68.4000015258789,28.719999313354492,126.97000122070312,92.79000091552734,27.479999542236328
2026-04-10 09:30:00-04:00,681.52001953125,612.4199829101562,262.1400146484375,102.63999938964844,60.834999084472656,86.50499725341797,95.37000274658203,109.4749984741211,80.2249984741211,439.989990234375,69.45500183105469,28.559999465942383,125.08999633789062,93.2300033569336,27.424999237060547
2026-04-10 10:30:00-04:00,681.239990234375,612.5999145507812,261.94500732421875,102.31999969482422,60.65999984741211,86.625,95.41999816894531,109.4749984741211,80.19999694824219,438.69500732421875,69.16999816894531,28.70989990234375,126.68000030517578,93.0,27.450000762939453
2026-04-10 11:30:00-04:00,679.52001953125,610.8599243164062,260.79998779296875,101.95500183105469,60.48500061035156,86.4000015258789,95.30999755859375,109.27999877929688,80.08000183105469,437.0398864746094,68.81999969482422,28.735000610351562,127.0999984741211,92.88999938964844,27.479999542236328
